oracle_id,elo,mainboard,pickrate,picks,mainboards,name,mana_cost,type_line,oracle_text,set_name,rarity,colors,power,toughness,loyalty,flavor_text,artist,illustration_id
67d60b24-d429-4ded-90d9-06e49f28c396,1104,0.0,0.0886075949367088,7,0,Verdant Catacombs,,Land,"{T}, Pay 1 life, Sacrifice Verdant Catacombs: Search your library for a Swamp or Forest card, put it onto the battlefield, then shuffle.",Magic Online Promos,rare,,,,,,Vance Kovacs,2e712330-c83f-4214-9417-6813d2f95896
f9d3b046-0b95-4103-a630-4b3fb88bb60b,1298,1.0,0.1063829787234042,10,5,Delighted Halfling,{G},Creature — Halfling Citizen,"{T}: Add {C}.
{T}: Add one mana of any color. Spend this mana only to cast a legendary spell, and that spell can't be countered.",The Lord of the Rings: Tales of Middle-earth,rare,G,1,2,,"There were toys the Hobbit-children had never seen before, all beautiful, and some obviously magical.",Inka Schulz,9328768c-3441-48d5-a481-8303e36c19a9
aa1a6646-c1e6-4bff-9092-43ee3e137914,1020,1.0,0.0789473684210526,9,3,Archon of Cruelty,{6}{B}{B},Creature — Archon,"Flying
Whenever Archon of Cruelty enters or attacks, target opponent sacrifices a creature or planeswalker, discards a card, and loses 3 life. You draw a card and gain 3 life.",Modern Horizons 3 Commander,mythic,B,6,6,,Malice spreads on wings of tyranny.,Andrew Mar,935965e1-d66f-4dc3-beac-7e502a94079a
fda61506-ed79-47fd-badd-639185297913,1350,0.2307692307692307,0.1412429378531073,25,3,Smokestack,{4},Artifact,"At the beginning of your upkeep, you may put a soot counter on Smokestack.
At the beginning of each player's upkeep, that player sacrifices a permanent for each soot counter on Smokestack.",Mystery Booster 2,rare,,,,,,Scott Kirschner,f621ff3b-b002-4a86-950a-5d049402450f
a6708b11-1bcd-4208-a967-fe91f2e3313c,1304,1.0,0.0697674418604651,9,4,Recurring Nightmare,{2}{B},Enchantment,"Sacrifice a creature, Return Recurring Nightmare to its owner's hand: Return target creature card from your graveyard to the battlefield. Activate only as a sorcery.",Tempest Remastered,mythic,B,,,,"""I am confined by sleep and defined by nightmare.""
—Crovax",Jeff Laubenstein,cf5f10b3-4840-488f-8d31-2dbca6f0aa45
9d5917d5-4fb3-4f37-9278-e08c1f73aae5,1206,0.5384615384615384,0.1529850746268656,41,7,Forensic Gadgeteer,{2}{U},Creature — Vedalken Artificer Detective,"Whenever you cast an artifact spell, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")
Activated abilities of artifacts you control cost {1} less to activate. This effect can't reduce the mana in that cost to less than one mana.",Murders at Karlov Manor Promos,rare,U,2,3,,,Volkan Baǵa,4006a706-2905-4dee-8caa-df9f482fb26d
4fc5f871-a809-4a4a-adfb-eb4cd52837c8,594,1.0,0.0223463687150838,4,1,Fallen Shinobi,{3}{U}{B},Creature — Zombie Ninja,"Ninjutsu {2}{U}{B} ({2}{U}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)
Whenever Fallen Shinobi deals combat damage to a player, that player exiles the top two cards of their library. Until end of turn, you may play those cards without paying their mana costs.",Outlaws of Thunder Junction Commander,rare,"B,U",5,4,,,Dmitry Burmak,ea25372a-328b-4638-a96b-76d2b6a09744
ea5103f5-27e0-4eb1-902c-7f34652d6bf3,1450,1.0,0.1666666666666666,12,2,Orcish Bowmasters,{1}{B},Creature — Orc Archer,"Flash
When Orcish Bowmasters enters and whenever an opponent draws a card except the first one they draw in each of their draw steps, Orcish Bowmasters deals 1 damage to any target. Then amass Orcs 1.",The Lord of the Rings: Tales of Middle-earth,rare,B,1,1,,,Maxim Kostin,5d612592-36c8-4e1b-8808-554a8f9b9f0f
2993dc7d-723d-4a9b-94bd-4bb02a9f7243,1454,0.5,0.1338582677165354,17,3,Tishana's Tidebinder,{2}{U},Creature — Merfolk Wizard,"Flash
When Tishana's Tidebinder enters, counter up to one target activated or triggered ability. If an ability of an artifact, creature, or planeswalker is countered this way, that permanent loses all abilities for as long as Tishana's Tidebinder remains on the battlefield. (Mana abilities can't be targeted.)",The Lost Caverns of Ixalan Promos,rare,U,3,2,,,Nino Vecia,e377420f-db63-4318-8bef-1cdc63d73588
397b9dcf-690a-4a58-8637-bb9baab7cc2f,908,0.0,0.0526315789473684,8,0,Elder Gargaroth,{3}{G}{G},Creature — Beast,"Vigilance, reach, trample
Whenever Elder Gargaroth attacks or blocks, choose one —
• Create a 3/3 green Beast creature token.
• You gain 3 life.
• Draw a card.",Magic Online Promos,mythic,G,6,6,,,Nicholas Gregory,51bc0106-2d78-40c5-ac89-591ef88c44b5
5ade11c0-41dd-4b6a-9f5b-c5903a3a0d7f,984,0.0,0.0545454545454545,9,0,"Elesh Norn, Mother of Machines",{4}{W},Legendary Creature — Phyrexian Praetor,"Vigilance
If a permanent entering causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time.
Permanents entering don't cause abilities of permanents your opponents control to trigger.",Phyrexia: All Will Be One Promos,mythic,W,4,7,,,Martina Fačková,3307a662-2303-4846-9e2f-21fdfb46c805
a984db23-40ea-428d-829f-e944267280f8,1104,0.4,0.0797101449275362,11,2,Faerie Mastermind,{1}{U},Creature — Faerie Rogue,"Flash
Flying
Whenever an opponent draws their second card each turn, you draw a card.
{3}{U}: Each player draws a card.",March of the Machine Promos,rare,U,2,1,,"Yuta Takahashi, World Champion XXVII",Joshua Raphael,67103915-70fb-4923-9bce-7d805e49558d
5f15125e-ae89-471e-b055-226a783bc7c1,1228,0.625,0.1388888888888889,25,5,Aetherflux Reservoir,{4},Artifact,"Whenever you cast a spell, you gain 1 life for each spell you've cast this turn.
Pay 50 life: Aetherflux Reservoir deals 50 damage to any target.",The Brothers' War Retro Artifacts,mythic,,,,,"""These estimates are conservative. Its true capacity may be far, far greater.""
—Research notes, signature illegible",Yeong-Hao Han,9041fcfe-bcca-4b95-84c8-0f69c69f0400
aa959340-c869-4caa-92c7-572bd8d23eef,830,1.0,0.0142857142857142,2,1,Field of the Dead,,Land,"Field of the Dead enters tapped.
{T}: Add {C}.
Whenever Field of the Dead or another land you control enters, if you control seven or more lands with different names, create a 2/2 black Zombie creature token.",Special Guests,mythic,,,,,,Ralph Horsley,5b9bc3c7-c278-4330-85a2-d48c7c956464
7fd61a18-6e4f-40c5-aa00-3d101ec1ec82,812,0.0,0.025,4,0,Stitcher's Supplier,{B},Creature — Zombie,"When Stitcher's Supplier enters or dies, mill three cards. (Put the top three cards of your library into your graveyard.)",Mystery Booster 2,uncommon,B,1,1,,No part goes to waste.,Chris Seaman,5a52e211-8ed9-4634-ad7c-b7b2495e70aa
22e3cf1d-3559-4ce1-954c-8dc815342979,950,1.0,0.08,10,1,Taiga,,Land — Mountain Forest,({T}: Add {R} or {G}.),30th Anniversary Edition,rare,,,,,,Rob Alexander,2cd8ecfc-8e75-4b26-b828-3e072f368db4
b2e950fb-cb7e-40a0-a311-5bbdd0477b29,912,0.0,0.0614525139664804,11,0,Sun Titan,{4}{W}{W},Creature — Giant,"Vigilance
Whenever Sun Titan enters or attacks, you may return target permanent card with mana value 3 or less from your graveyard to the battlefield.",Bloomburrow Commander,mythic,W,6,6,,A blazing sun that never sets.,Todd Lockwood,dd5a7ad8-2b13-406e-89f7-3c10953d72cf
abbcb153-0763-44c6-964f-b4ff0eb64257,1360,1.0,0.1034482758620689,12,9,"Atraxa, Grand Unifier",{3}{G}{W}{U}{B},Legendary Creature — Phyrexian Angel,"Flying, vigilance, deathtouch, lifelink
When Atraxa, Grand Unifier enters, reveal the top ten cards of your library. For each card type, you may put a card of that type from among the revealed cards into your hand. Put the rest on the bottom of your library in a random order. (Artifact, battle, creature, enchantment, instant, land, planeswalker, and sorcery are card types.)",Phyrexia: All Will Be One Promos,mythic,"B,G,U,W",7,7,,,Marta Nael,1174ae63-1bb5-48f5-a4ce-79b2862c257c
bf0b252d-1295-44e4-bac3-113b5732a2a9,1210,1.0,0.0679012345679012,11,3,Opposition,{2}{U}{U},Enchantment,"Tap an untapped creature you control: Tap target artifact, creature, or land.",Dominaria Remastered,rare,U,,,,Exhausting a wizard can be exhausting work.,Todd Lockwood,9056077c-770e-4e21-9e83-427a8783696d
0efb0d7e-dea0-4817-a243-15066e9ef333,1336,0.5714285714285714,0.0451977401129943,8,4,"Grist, the Hunger Tide",{1}{B}{G},Legendary Planeswalker — Grist,"As long as Grist, the Hunger Tide isn't on the battlefield, it's a 1/1 Insect creature in addition to its other types.
+1: Create a 1/1 black and green Insect creature token, then mill a card. If an Insect card was milled this way, put a loyalty counter on Grist and repeat this process.
−2: You may sacrifice a creature. When you do, destroy target creature or planeswalker.
−5: Each opponent loses life equal to the number of creature cards in your graveyard.",The List,mythic,"B,G",,,3,,Yongjae Choi,ab202a8c-39bf-4f40-9cd9-862b957ebc75
215c287d-56a5-46da-b49e-8524b6d320a4,1094,0.0,0.0763888888888889,11,0,Sword of the Meek,{2},Artifact — Equipment,"Equipped creature gets +1/+2.
Equip {2}
Whenever a 1/1 creature enters under your control, you may return Sword of the Meek from your graveyard to the battlefield, then attach it to that creature.",Mystery Booster 2,uncommon,,,,,,Franz Vohwinkel,ebc1933f-f617-47e9-a366-3e1c624ef00b
0c952586-e522-4982-bebd-96f1db73053d,790,0.0,0.046875,6,0,"Tourach, Dread Cantor",{1}{B},Legendary Creature — Human Cleric,"Kicker {B}{B} (You may pay an additional {B}{B} as you cast this spell.)
Protection from white
Whenever an opponent discards a card, put a +1/+1 counter on Tourach, Dread Cantor.
When Tourach enters, if it was kicked, target opponent discards two cards at random.",The List,mythic,B,2,1,,,Greg Staples,43ffcd7e-6701-4150-8cd8-8a293b643e72
a806f4ee-f48a-46c3-8772-5aaabebe4c7e,1148,1.0,0.0828402366863905,14,1,Mindslaver,{6},Legendary Artifact,"{4}, {T}, Sacrifice Mindslaver: You control target player during that player's next turn. (You see all cards that player could see and make all decisions for the player.)",Breaking News,mythic,,,,,Invention Heralded as Revolutionary—Reviewer Gives Million-Star Rating,Gossip Goblin,fb78f529-3214-4b40-9b0e-4ba278d60d2b
c55909d3-1f67-4a4a-9d53-8513d6cf96d8,1318,1.0,0.1106194690265486,25,9,Stromkirk Noble,{R},Creature — Vampire Noble,"Stromkirk Noble can't be blocked by Humans.
Whenever Stromkirk Noble deals combat damage to a player, put a +1/+1 counter on it.",Innistrad,rare,R,1,1,,"""A responsible king walks among his subjects.""",James Ryman,4ac96ba2-efd2-42aa-ae78-6499dcbf4e47
5f627e45-deee-4a4f-8128-57b0d8ebc553,788,0.0,0.04375,7,0,Force of Vigor,{2}{G}{G},Instant,"If it's not your turn, you may exile a green card from your hand rather than pay this spell's mana cost.
Destroy up to two target artifacts and/or enchantments.",Breaking News,mythic,G,,,,"General Store Faces Thorny Problems, Spiking Prices",Adam Volker,67790dcc-256d-425c-ad4d-e053c6efeac4
721eb5a2-d7cf-4db0-8013-ef3f596c52a5,712,0.0,0.0393258426966292,7,0,Doomsday,{B}{B}{B},Sorcery,"Search your library and graveyard for five cards and exile the rest. Put the chosen cards on top of your library in any order. You lose half your life, rounded up.",Mystery Booster 2,mythic,B,,,,,Adrian Smith,2c7d4a58-b8dd-447f-820d-bb728a1d11af
ab655810-f67e-4576-9174-35b16f5e3235,1194,0.0,0.0378787878787878,5,0,"Saheeli, Sublime Artificer",{1}{U/R}{U/R},Legendary Planeswalker — Saheeli,"Whenever you cast a noncreature spell, create a 1/1 colorless Servo artifact creature token.
−2: Target artifact you control becomes a copy of another target artifact or creature you control until end of turn, except it's an artifact in addition to its other types.",Commander Masters,uncommon,"R,U",,,5,,Wesley Burt,b41a053d-5921-44f3-8719-9dd2fc042c91
8785f42f-87b9-4a0a-89ce-ea423649ba9c,860,1.0,0.0642201834862385,7,1,Chain Lightning,{R},Sorcery,"Chain Lightning deals 3 damage to any target. Then that player or that permanent's controller may pay {R}{R}. If the player does, they may copy this spell and may choose a new target for that copy.",Mystery Booster 2,common,R,,,,,Christopher Moeller,3e297899-ab77-4da1-be4d-3ce4d8df62c8
55eca80c-dcd8-4c2f-aa0f-fb0aec7b80f7,1156,0.5,0.0958083832335329,16,3,Ophiomancer,{2}{B},Creature — Human Shaman,"At the beginning of each upkeep, if you control no Snakes, create a 1/1 black Snake creature token with deathtouch.",Modern Horizons 3,rare,B,2,2,,"""There are dark, ancient arts that fascinate even me.""
—Sorin Markov",John Stanko,f2432243-4ad5-4060-9a88-c0ebb15654d0
c640654c-487e-4a2c-aced-126ed835b78f,1126,0.25,0.1069182389937107,17,1,Unlicensed Hearse,{2},Artifact — Vehicle,"{T}: Exile up to two target cards from a single graveyard.
Unlicensed Hearse's power and toughness are each equal to the number of cards exiled with it.
Crew 2",Breaking News,rare,,*,*,,,Sean Murray,6b8d8035-8e8d-499a-8a1c-3a81b9e747df
cada3481-cc2b-4412-b9b5-0436af53aad2,956,1.0,0.0632911392405063,10,3,Ranger-Captain of Eos,{1}{W}{W},Creature — Human Soldier Ranger,"When Ranger-Captain of Eos enters, you may search your library for a creature card with mana value 1 or less, reveal it, put it into your hand, then shuffle.
Sacrifice Ranger-Captain of Eos: Your opponents can't cast noncreature spells this turn.",Magic Online Promos,rare,W,3,3,,,Ryan Pancoast,cdb00ed6-6f4e-4fd0-a77a-78588cce36de
a699c663-8131-4045-9265-a83e86609374,1202,1.0,0.1610738255033557,24,1,Thran Dynamo,{4},Artifact,{T}: Add {C}{C}{C}.,Bloomburrow Commander,uncommon,,,,,"Urza's metathran children were conceived, birthed, and nurtured by an integrated system of machines.",Ron Spears,d61c8a9c-defc-4eb7-9dd6-550a90ce201a
2f533667-e29b-4bec-897a-e7a9eee08314,1194,1.0,0.1797752808988764,16,3,Hullbreacher,{2}{U},Creature — Merfolk Pirate,"Flash
If an opponent would draw a card except the first one they draw in each of their draw steps, instead you create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",Mystery Booster 2,rare,U,3,2,,"""I don't need a map to find riches.""",Sidharth Chaturvedi,ea463ba9-29fc-4c55-9127-e068e583d36e
d0ee5bdc-2b69-4b73-9a20-ffcc18783b29,1346,1.0,0.1531531531531531,17,5,Mana Confluence,,Land,"{T}, Pay 1 life: Add one mana of any color.",Explorer Anthology 2,rare,,,,,,Richard Wright,00679d5a-ad7d-45fd-8a97-a317ed292cc1
4f819ba4-52ef-4fdd-8e4c-5ae3b2f44db5,1198,0.4285714285714285,0.0839694656488549,11,3,Ramunap Excavator,{2}{G},Creature — Snake Cleric,You may play lands from your graveyard.,Modern Horizons 3 Commander,rare,G,2,3,,"""This world was once so much more than the confines of Naktamun.""",Mark Behm,72f3f38a-e6f7-42e7-b622-c7f934c2cd11
52159875-354c-47f9-bb1c-cd65395fcc68,838,0.5,0.0425531914893617,8,1,Fiery Emancipation,{3}{R}{R}{R},Enchantment,"If a source you control would deal damage to a permanent or player, it deals triple that damage to that permanent or player instead.",Wilds of Eldraine: Enchanting Tales,rare,R,,,,"""Mighty Torbran struck the invading phalanx like a bolt from the heavens. When the light faded, only ash remained around him.""
—*Last Stand of the Realm*",Harry Conway,577f38cb-0b23-4aa8-b8d6-abbac4777e6a
d12e5ce0-5705-4c35-9a93-b883db52c80c,856,1.0,0.0492957746478873,7,1,Batterskull,{5},Artifact — Equipment,"Living weapon (When this Equipment enters, create a 0/0 black Phyrexian Germ creature token, then attach this to it.)
Equipped creature gets +4/+4 and has vigilance and lifelink.
{3}: Return Batterskull to its owner's hand.
Equip {5}",The List,mythic,,,,,,Mark Zug,d8bffba1-ff96-447b-b3e4-4a7d538c8690
51d9564b-44fc-4de1-9119-09d7b4089378,856,1.0,0.0534351145038167,7,1,Goblin Guide,{R},Creature — Goblin Scout,"Haste
Whenever Goblin Guide attacks, defending player reveals the top card of their library. If it's a land card, that player puts it into their hand.",Mystery Booster 2,rare,R,2,2,,"""I've been all over this world. I even remember some of those places.""",Filip Burburan,750de145-cbd4-4d8e-b28e-0911f0cc5734
594f6881-c059-46f8-aa4e-7151d502de73,1084,1.0,0.0978260869565217,9,3,"Jace, Vryn's Prodigy // Jace, Telepath Unbound",,Legendary Creature — Human Wizard // Legendary Planeswalker — Jace,,The List,mythic,,,,,,Jaime Jones,
2fda4fe7-8b0c-489c-a000-6d358e614e34,1374,1.0,0.0927835051546391,9,1,Izzet Signet,{2},Artifact,"{1}, {T}: Add {U}{R}.",Bloomburrow Commander,uncommon,,,,,"The Izzet signet is redesigned often, each time becoming closer to a vanity portrait of Niv-Mizzet.",Raoul Vitale,99553e63-b669-492b-b37b-cf47f1e36b71
88bef744-550e-4f33-b1ff-a8ee990ec754,1052,0.25,0.0507246376811594,7,1,Thopter Foundry,{W/B}{U},Artifact,"{1}, Sacrifice a nontoken artifact: Create a 1/1 blue Thopter artifact creature token with flying. You gain 1 life.",Mystery Booster 2,uncommon,"B,U,W",,,,"""Etherium is limited. Innovation is not.""
—Tezzeret",Ralph Horsley,8ade858f-0dbe-40ed-9a0a-78e80b1724e0
cb70a360-898e-443a-b053-38e35ea2baa2,780,0.1111111111111111,0.1244979919678714,31,1,Emperor of Bones,{1}{B},Creature — Skeleton Noble,"At the beginning of combat on your turn, exile up to one target card from a graveyard.
{1}{B}: Adapt 2.
Whenever one or more +1/+1 counters are put on Emperor of Bones, put a creature card exiled with Emperor of Bones onto the battlefield under your control with a finality counter on it. It gains haste. Sacrifice it at the beginning of the next end step.",Modern Horizons 3 Promos,rare,B,2,2,,,Josh Hass,0422419a-03c0-44fc-9e9e-24eaab138c42
89aa65d9-2502-40b0-90b6-b25a8e9f6155,1374,1.0,0.1984732824427481,26,1,Capture of Jingzhou,{3}{U}{U},Sorcery,Take an extra turn after this one.,Commander Masters,mythic,U,,,,"The province of Jingzhou was the fulcrum of the three kingdoms. At separate times it was coveted and controlled by the Wu, the Shu, and the Wei.",Jack Wei,26d5abcc-ba7f-42e7-b4f7-e5aadfcc1023
42208fea-8c24-451f-861d-6d70c0a7a502,1306,1.0,0.1847826086956521,34,5,Moat,{2}{W}{W},Enchantment,Creatures without flying can't attack.,Magic Online Promos,rare,W,,,,"The purpose of any moat is to impede attack. Some are filled with water, some with thistles. Some are filled with things best left unseen.",Noah Bradley,ac6254bd-20e1-4e45-8018-5e6d291bef79
